day,hour,minute,car_park_name,time,weather,direction
1,23,26,North Main Street,1764,broken clouds,north
1,23,26,Paul Street,1674,broken clouds,north
1,23,26,Saint Finbarr's,2207,broken clouds,west
1,23,26,Merchants Quay,2040,broken clouds,west
1,23,26,Grand Parade,2089,broken clouds,west
1,23,26,Carrolls Quay,2223,broken clouds,west
1,23,26,City Hall - Eglington Street,1918,broken clouds,west
1,23,26,Black Ash Park & Ride,1847,broken clouds,west
1,23,26,Carrolls Quay,2704,broken clouds,east
1,23,26,North Main Street,2282,broken clouds,west
1,23,26,Paul Street,2206,broken clouds,west
1,23,26,City Hall - Eglington Street,2651,broken clouds,east
1,23,26,Black Ash Park & Ride,2630,broken clouds,east
1,23,26,North Main Street,2881,broken clouds,east
1,23,26,Paul Street,2792,broken clouds,east
1,23,26,Saint Finbarr's,3427,broken clouds,south
1,23,26,Merchants Quay,3290,broken clouds,south
1,0,4,Saint Finbarr's,3159,broken clouds,east
1,0,4,Merchants Quay,2903,broken clouds,east
1,0,4,Grand Parade,3242,broken clouds,south
1,0,4,Carrolls Quay,3276,broken clouds,south
1,0,4,City Hall - Eglington Street,2983,broken clouds,south
1,0,4,Black Ash Park & Ride,2893,broken clouds,south
1,0,4,North Main Street,3403,broken clouds,south
1,0,4,Paul Street,3347,broken clouds,south
1,0,4,Saint Finbarr's,2064,broken clouds,north
1,0,4,Merchants Quay,2019,broken clouds,north
1,0,4,Grand Parade,2031,broken clouds,north
1,0,4,Carrolls Quay,1901,broken clouds,north
1,0,4,Grand Parade,3048,broken clouds,east
1,0,4,City Hall - Eglington Street,2046,broken clouds,north
1,0,4,Black Ash Park & Ride,2313,broken clouds,north
1,0,4,North Main Street,1827,broken clouds,north
1,0,4,Paul Street,1735,broken clouds,north
1,0,4,Saint Finbarr's,2362,broken clouds,west
1,0,4,Merchants Quay,2182,broken clouds,west
1,0,4,Grand Parade,2285,broken clouds,west
1,0,4,Carrolls Quay,2384,broken clouds,west
1,0,4,City Hall - Eglington Street,2037,broken clouds,west
1,0,4,Black Ash Park & Ride,1943,broken clouds,west
1,0,4,Carrolls Quay,2864,broken clouds,east
1,0,4,North Main Street,2446,broken clouds,west
1,0,4,Paul Street,2399,broken clouds,west
1,0,4,City Hall - Eglington Street,2778,broken clouds,east
1,0,4,Black Ash Park & Ride,2753,broken clouds,east
1,0,4,North Main Street,3054,broken clouds,east
1,0,4,Paul Street,2960,broken clouds,east
1,0,4,Saint Finbarr's,3268,broken clouds,south
1,0,4,Merchants Quay,3126,broken clouds,south
1,0,19,Saint Finbarr's,3158,broken clouds,east
1,0,19,Merchants Quay,2879,broken clouds,east
1,0,19,Grand Parade,3316,broken clouds,south
1,0,19,Carrolls Quay,3377,broken clouds,south
1,0,19,City Hall - Eglington Street,3076,broken clouds,south
1,0,19,Black Ash Park & Ride,2982,broken clouds,south
1,0,19,North Main Street,3452,broken clouds,south
1,0,19,Paul Street,3431,broken clouds,south
1,0,19,Saint Finbarr's,2120,broken clouds,north
1,0,19,Merchants Quay,2056,broken clouds,north
1,0,19,Grand Parade,2082,broken clouds,north
1,0,19,Carrolls Quay,1921,broken clouds,north
1,0,19,Grand Parade,3014,broken clouds,east
1,0,19,City Hall - Eglington Street,2078,broken clouds,north
1,0,19,Black Ash Park & Ride,2330,broken clouds,north
1,0,19,North Main Street,1858,broken clouds,north
1,0,19,Paul Street,1769,broken clouds,north
1,0,19,Saint Finbarr's,2362,broken clouds,west
1,0,19,Merchants Quay,2181,broken clouds,west
1,0,19,Grand Parade,2296,broken clouds,west
1,0,19,Carrolls Quay,2330,broken clouds,west
1,0,19,City Hall - Eglington Street,2037,broken clouds,west
1,0,19,Black Ash Park & Ride,1945,broken clouds,west
1,0,19,Carrolls Quay,2802,broken clouds,east
1,0,19,North Main Street,2440,broken clouds,west
1,0,19,Paul Street,2401,broken clouds,west
1,0,19,City Hall - Eglington Street,2776,broken clouds,east
1,0,19,Black Ash Park & Ride,2737,broken clouds,east
1,0,19,North Main Street,3012,broken clouds,east
1,0,19,Paul Street,2925,broken clouds,east
1,0,19,Saint Finbarr's,3350,broken clouds,south
1,0,19,Merchants Quay,3239,broken clouds,south
1,0,34,Saint Finbarr's,3111,broken clouds,east
1,0,34,Merchants Quay,2866,broken clouds,east
1,0,34,Grand Parade,3342,broken clouds,south
1,0,34,Carrolls Quay,3411,broken clouds,south
1,0,34,City Hall - Eglington Street,3123,broken clouds,south
1,0,34,Black Ash Park & Ride,3032,broken clouds,south
1,0,34,North Main Street,3478,broken clouds,south
1,0,34,Paul Street,3455,broken clouds,south
1,0,34,Saint Finbarr's,2095,broken clouds,north
1,0,34,Merchants Quay,2038,broken clouds,north
1,0,34,Grand Parade,2044,broken clouds,north
1,0,34,Carrolls Quay,1909,broken clouds,north
1,0,34,Grand Parade,2983,broken clouds,east
1,0,34,City Hall - Eglington Street,2044,broken clouds,north
1,0,34,Black Ash Park & Ride,2330,broken clouds,north
1,0,34,North Main Street,1859,broken clouds,north
1,0,34,Paul Street,1766,broken clouds,north
1,0,34,Saint Finbarr's,2349,broken clouds,west
1,0,34,Merchants Quay,2163,broken clouds,west
1,0,34,Grand Parade,2240,broken clouds,west
1,0,34,Carrolls Quay,2301,broken clouds,west
1,0,34,City Hall - Eglington Street,2000,broken clouds,west
1,0,34,Black Ash Park & Ride,1908,broken clouds,west
1,0,34,Carrolls Quay,2769,broken clouds,east
1,0,34,North Main Street,2419,broken clouds,west
1,0,34,Paul Street,2388,broken clouds,west
1,0,34,City Hall - Eglington Street,2739,broken clouds,east
1,0,34,Black Ash Park & Ride,2731,broken clouds,east
1,0,34,North Main Street,3011,broken clouds,east
1,0,34,Paul Street,2920,broken clouds,east
1,0,34,Saint Finbarr's,3367,broken clouds,south
1,0,34,Merchants Quay,3270,broken clouds,south
1,0,49,Saint Finbarr's,3090,broken clouds,east
1,0,49,Merchants Quay,2833,broken clouds,east
1,0,49,Grand Parade,3295,broken clouds,south
1,0,49,Carrolls Quay,3365,broken clouds,south
1,0,49,City Hall - Eglington Street,3059,broken clouds,south
1,0,49,Black Ash Park & Ride,2961,broken clouds,south
1,0,49,North Main Street,3407,broken clouds,south
1,0,49,Paul Street,3383,broken clouds,south
1,0,49,Saint Finbarr's,2063,broken clouds,north
1,0,49,Merchants Quay,2019,broken clouds,north
1,0,49,Grand Parade,1982,broken clouds,north
1,0,49,Carrolls Quay,1860,broken clouds,north
1,0,49,Grand Parade,2967,broken clouds,east
1,0,49,City Hall - Eglington Street,2043,broken clouds,north
1,0,49,Black Ash Park & Ride,2289,broken clouds,north
1,0,49,North Main Street,1808,broken clouds,north
1,0,49,Paul Street,1721,broken clouds,north
1,0,49,Saint Finbarr's,2349,broken clouds,west
1,0,49,Merchants Quay,2175,broken clouds,west
1,0,49,Grand Parade,2247,broken clouds,west
1,0,49,Carrolls Quay,2316,broken clouds,west
1,0,49,City Hall - Eglington Street,2028,broken clouds,west
1,0,49,Black Ash Park & Ride,1935,broken clouds,west
1,0,49,Carrolls Quay,2777,broken clouds,east
1,0,49,North Main Street,2418,broken clouds,west
1,0,49,Paul Street,2386,broken clouds,west
1,0,49,City Hall - Eglington Street,2743,broken clouds,east
1,0,49,Black Ash Park & Ride,2715,broken clouds,east
1,0,49,North Main Street,3001,broken clouds,east
1,0,49,Paul Street,2907,broken clouds,east
1,0,49,Saint Finbarr's,3287,broken clouds,south
1,0,49,Merchants Quay,3204,broken clouds,south
1,1,4,Saint Finbarr's,3137,broken clouds,east
1,1,4,Merchants Quay,2887,broken clouds,east
1,1,4,Grand Parade,3229,broken clouds,south
1,1,4,Carrolls Quay,3305,broken clouds,south
1,1,4,City Hall - Eglington Street,3006,broken clouds,south
1,1,4,Black Ash Park & Ride,2918,broken clouds,south
1,1,4,North Main Street,3375,broken clouds,south
1,1,4,Paul Street,3327,broken clouds,south
1,1,4,Saint Finbarr's,2043,broken clouds,north
1,1,4,Merchants Quay,1984,broken clouds,north
1,1,4,Grand Parade,1993,broken clouds,north
1,1,4,Carrolls Quay,1863,broken clouds,north
1,1,4,Grand Parade,3017,broken clouds,east
1,1,4,City Hall - Eglington Street,2013,broken clouds,north
1,1,4,Black Ash Park & Ride,2283,broken clouds,north
1,1,4,North Main Street,1807,broken clouds,north
1,1,4,Paul Street,1716,broken clouds,north
1,1,4,Saint Finbarr's,2251,broken clouds,west
1,1,4,Merchants Quay,2116,broken clouds,west
1,1,4,Grand Parade,2198,broken clouds,west
1,1,4,Carrolls Quay,2278,broken clouds,west
1,1,4,City Hall - Eglington Street,1970,broken clouds,west
1,1,4,Black Ash Park & Ride,1881,broken clouds,west
1,1,4,Carrolls Quay,2831,broken clouds,east
1,1,4,North Main Street,2321,broken clouds,west
1,1,4,Paul Street,2336,broken clouds,west
1,1,4,City Hall - Eglington Street,2787,broken clouds,east
1,1,4,Black Ash Park & Ride,2740,broken clouds,east
1,1,4,North Main Street,3023,broken clouds,east
1,1,4,Paul Street,2935,broken clouds,east
1,1,4,Saint Finbarr's,3229,broken clouds,south
1,1,4,Merchants Quay,3139,broken clouds,south
1,1,19,Saint Finbarr's,3084,light rain,east
1,1,19,Merchants Quay,2828,light rain,east
1,1,19,Grand Parade,3204,light rain,south
1,1,19,Carrolls Quay,3292,light rain,south
1,1,19,City Hall - Eglington Street,2969,light rain,south
1,1,19,Black Ash Park & Ride,2877,light rain,south
1,1,19,North Main Street,3289,light rain,south
1,1,19,Paul Street,3289,light rain,south
1,1,19,Saint Finbarr's,2030,light rain,north
1,1,19,Merchants Quay,1959,light rain,north
1,1,19,Grand Parade,1962,light rain,north
1,1,19,Carrolls Quay,1851,light rain,north
1,1,19,Grand Parade,2970,light rain,east
1,1,19,City Hall - Eglington Street,1981,light rain,north
1,1,19,Black Ash Park & Ride,2249,light rain,north
1,1,19,North Main Street,1803,light rain,north
1,1,19,Paul Street,1709,light rain,north
1,1,19,Saint Finbarr's,2288,light rain,west
1,1,19,Merchants Quay,2127,light rain,west
1,1,19,Grand Parade,2218,light rain,west
1,1,19,Carrolls Quay,2293,light rain,west
1,1,19,City Hall - Eglington Street,1995,light rain,west
1,1,19,Black Ash Park & Ride,1903,light rain,west
1,1,19,Carrolls Quay,2779,light rain,east
1,1,19,North Main Street,2356,light rain,west
1,1,19,Paul Street,2315,light rain,west
1,1,19,City Hall - Eglington Street,2731,light rain,east
1,1,19,Black Ash Park & Ride,2701,light rain,east
1,1,19,North Main Street,2974,light rain,east
1,1,19,Paul Street,2882,light rain,east
1,1,19,Saint Finbarr's,3167,light rain,south
1,1,19,Merchants Quay,3111,light rain,south
1,1,34,Saint Finbarr's,3079,light rain,east
1,1,34,Merchants Quay,2826,light rain,east
1,1,34,Grand Parade,3182,light rain,south
1,1,34,Carrolls Quay,3222,light rain,south
1,1,34,City Hall - Eglington Street,2949,light rain,south
1,1,34,Black Ash Park & Ride,2866,light rain,south
1,1,34,North Main Street,3284,light rain,south
1,1,34,Paul Street,3259,light rain,south
1,1,34,Saint Finbarr's,2003,light rain,north
1,1,34,Merchants Quay,1915,light rain,north
1,1,34,Grand Parade,1944,light rain,north
1,1,34,Carrolls Quay,1836,light rain,north
1,1,34,Grand Parade,2952,light rain,east
1,1,34,City Hall - Eglington Street,1942,light rain,north
1,1,34,Black Ash Park & Ride,2213,light rain,north
1,1,34,North Main Street,1763,light rain,north
1,1,34,Paul Street,1675,light rain,north
1,1,34,Saint Finbarr's,2272,light rain,west
1,1,34,Merchants Quay,2107,light rain,west
1,1,34,Grand Parade,2203,light rain,west
1,1,34,Carrolls Quay,2291,light rain,west
1,1,34,City Hall - Eglington Street,1968,light rain,west
1,1,34,Black Ash Park & Ride,1879,light rain,west
1,1,34,Carrolls Quay,2783,light rain,east
1,1,34,North Main Street,2335,light rain,west
1,1,34,Paul Street,2286,light rain,west
1,1,34,City Hall - Eglington Street,2716,light rain,east
1,1,34,Black Ash Park & Ride,2680,light rain,east
1,1,34,North Main Street,2947,light rain,east
1,1,34,Paul Street,2857,light rain,east
1,1,34,Saint Finbarr's,3141,light rain,south
1,1,34,Merchants Quay,3091,light rain,south
1,1,49,Saint Finbarr's,3029,light rain,east
1,1,49,Merchants Quay,2789,light rain,east
1,1,49,Grand Parade,3142,light rain,south
1,1,49,Carrolls Quay,3218,light rain,south
1,1,49,City Hall - Eglington Street,2904,light rain,south
1,1,49,Black Ash Park & Ride,2822,light rain,south
1,1,49,North Main Street,3254,light rain,south
1,1,49,Paul Street,3233,light rain,south
1,1,49,Saint Finbarr's,1962,light rain,north
1,1,49,Merchants Quay,1895,light rain,north
1,1,49,Grand Parade,1914,light rain,north
1,1,49,Carrolls Quay,1827,light rain,north
1,1,49,Grand Parade,2930,light rain,east
1,1,49,City Hall - Eglington Street,1919,light rain,north
1,1,49,Black Ash Park & Ride,2175,light rain,north
1,1,49,North Main Street,1745,light rain,north
1,1,49,Paul Street,1653,light rain,north
1,1,49,Saint Finbarr's,2214,light rain,west
1,1,49,Merchants Quay,2077,light rain,west
1,1,49,Grand Parade,2156,light rain,west
1,1,49,Carrolls Quay,2209,light rain,west
1,1,49,City Hall - Eglington Street,1934,light rain,west
1,1,49,Black Ash Park & Ride,1843,light rain,west
1,1,49,Carrolls Quay,2709,light rain,east
1,1,49,North Main Street,2278,light rain,west
1,1,49,Paul Street,2278,light rain,west
1,1,49,City Hall - Eglington Street,2685,light rain,east
1,1,49,Black Ash Park & Ride,2653,light rain,east
1,1,49,North Main Street,2931,light rain,east
1,1,49,Paul Street,2841,light rain,east
1,1,49,Saint Finbarr's,3096,light rain,south
1,1,49,Merchants Quay,3046,light rain,south
1,2,4,Saint Finbarr's,3034,light rain,east
1,2,4,Merchants Quay,2807,light rain,east
1,2,4,Grand Parade,3103,light rain,south
1,2,4,Carrolls Quay,3144,light rain,south
1,2,4,City Hall - Eglington Street,2861,light rain,south
1,2,4,Black Ash Park & Ride,2778,light rain,south
1,2,4,North Main Street,3206,light rain,south
1,2,4,Paul Street,3183,light rain,south
1,2,4,Saint Finbarr's,1948,light rain,north
1,2,4,Merchants Quay,1879,light rain,north
1,2,4,Grand Parade,1918,light rain,north
1,2,4,Carrolls Quay,1777,light rain,north
1,2,4,Grand Parade,2917,light rain,east
1,2,4,City Hall - Eglington Street,1904,light rain,north
1,2,4,Black Ash Park & Ride,2166,light rain,north
1,2,4,North Main Street,1731,light rain,north
1,2,4,Paul Street,1641,light rain,north
1,2,4,Saint Finbarr's,2213,light rain,west
1,2,4,Merchants Quay,2051,light rain,west
1,2,4,Grand Parade,2157,light rain,west
1,2,4,Carrolls Quay,2208,light rain,west
1,2,4,City Hall - Eglington Street,1906,light rain,west
1,2,4,Black Ash Park & Ride,1825,light rain,west
1,2,4,Carrolls Quay,2745,light rain,east
1,2,4,North Main Street,2280,light rain,west
1,2,4,Paul Street,2236,light rain,west
1,2,4,City Hall - Eglington Street,2686,light rain,east
1,2,4,Black Ash Park & Ride,2697,light rain,east
1,2,4,North Main Street,2921,light rain,east
1,2,4,Paul Street,2836,light rain,east
1,2,4,Saint Finbarr's,3062,light rain,south
1,2,4,Merchants Quay,3006,light rain,south
1,2,19,Saint Finbarr's,3050,light rain,east
1,2,19,Merchants Quay,2779,light rain,east
1,2,19,Grand Parade,3089,light rain,south
1,2,19,Carrolls Quay,3149,light rain,south
1,2,19,City Hall - Eglington Street,2848,light rain,south
1,2,19,Black Ash Park & Ride,2768,light rain,south
1,2,19,North Main Street,3191,light rain,south
1,2,19,Paul Street,3177,light rain,south
1,2,19,Saint Finbarr's,1960,light rain,north
1,2,19,Merchants Quay,1898,light rain,north
1,2,19,Grand Parade,1900,light rain,north
1,2,19,Carrolls Quay,1794,light rain,north
1,2,19,Grand Parade,2930,light rain,east
1,2,19,City Hall - Eglington Street,1918,light rain,north
1,2,19,Black Ash Park & Ride,2177,light rain,north
1,2,19,North Main Street,1728,light rain,north
1,2,19,Paul Street,1642,light rain,north
1,2,19,Saint Finbarr's,2217,light rain,west
1,2,19,Merchants Quay,2049,light rain,west
1,2,19,Grand Parade,2148,light rain,west
1,2,19,Carrolls Quay,2209,light rain,west
1,2,19,City Hall - Eglington Street,1912,light rain,west
1,2,19,Black Ash Park & Ride,1830,light rain,west
1,2,19,Carrolls Quay,2708,light rain,east
1,2,19,North Main Street,2281,light rain,west
1,2,19,Paul Street,2254,light rain,west
1,2,19,City Hall - Eglington Street,2674,light rain,east
1,2,19,Black Ash Park & Ride,2656,light rain,east
1,2,19,North Main Street,2921,light rain,east
1,2,19,Paul Street,2832,light rain,east
1,2,19,Saint Finbarr's,3075,light rain,south
1,2,19,Merchants Quay,2982,light rain,south
1,2,34,Saint Finbarr's,3057,light rain,east
1,2,34,Merchants Quay,2800,light rain,east
1,2,34,Grand Parade,3163,light rain,south
1,2,34,Carrolls Quay,3182,light rain,south
1,2,34,City Hall - Eglington Street,2921,light rain,south
1,2,34,Black Ash Park & Ride,2839,light rain,south
1,2,34,North Main Street,3272,light rain,south
1,2,34,Paul Street,3252,light rain,south
1,2,34,Saint Finbarr's,1944,light rain,north
1,2,34,Merchants Quay,1878,light rain,north
1,2,34,Grand Parade,1889,light rain,north
1,2,34,Carrolls Quay,1761,light rain,north
1,2,34,Grand Parade,2948,light rain,east
1,2,34,City Hall - Eglington Street,1912,light rain,north
1,2,34,Black Ash Park & Ride,2159,light rain,north
1,2,34,North Main Street,1716,light rain,north
1,2,34,Paul Street,1627,light rain,north
1,2,34,Saint Finbarr's,2222,light rain,west
1,2,34,Merchants Quay,2060,light rain,west
1,2,34,Grand Parade,2161,light rain,west
1,2,34,Carrolls Quay,2211,light rain,west
1,2,34,City Hall - Eglington Street,1920,light rain,west
1,2,34,Black Ash Park & Ride,1840,light rain,west
1,2,34,Carrolls Quay,2741,light rain,east
1,2,34,North Main Street,2287,light rain,west
1,2,34,Paul Street,2254,light rain,west
1,2,34,City Hall - Eglington Street,2697,light rain,east
1,2,34,Black Ash Park & Ride,2678,light rain,east
1,2,34,North Main Street,2934,light rain,east
1,2,34,Paul Street,2848,light rain,east
1,2,34,Saint Finbarr's,3101,light rain,south
1,2,34,Merchants Quay,3056,light rain,south
1,2,49,Saint Finbarr's,3056,light rain,east
1,2,49,Merchants Quay,2798,light rain,east
1,2,49,Grand Parade,3175,light rain,south
1,2,49,Carrolls Quay,3259,light rain,south
1,2,49,City Hall - Eglington Street,2956,light rain,south
1,2,49,Black Ash Park & Ride,2878,light rain,south
1,2,49,North Main Street,3244,light rain,south
1,2,49,Paul Street,3223,light rain,south
1,2,49,Saint Finbarr's,1968,light rain,north
1,2,49,Merchants Quay,1918,light rain,north
1,2,49,Grand Parade,1905,light rain,north
1,2,49,Carrolls Quay,1792,light rain,north
1,2,49,Grand Parade,2941,light rain,east
1,2,49,City Hall - Eglington Street,1941,light rain,north
1,2,49,Black Ash Park & Ride,2205,light rain,north
1,2,49,North Main Street,1740,light rain,north
1,2,49,Paul Street,1650,light rain,north
1,2,49,Saint Finbarr's,2251,light rain,west
1,2,49,Merchants Quay,2079,light rain,west
1,2,49,Grand Parade,2186,light rain,west
1,2,49,Carrolls Quay,2205,light rain,west
1,2,49,City Hall - Eglington Street,1947,light rain,west
1,2,49,Black Ash Park & Ride,1861,light rain,west
1,2,49,Carrolls Quay,2713,light rain,east
1,2,49,North Main Street,2315,light rain,west
1,2,49,Paul Street,2266,light rain,west
1,2,49,City Hall - Eglington Street,2696,light rain,east
1,2,49,Black Ash Park & Ride,2667,light rain,east
1,2,49,North Main Street,2927,light rain,east
1,2,49,Paul Street,2841,light rain,east
1,2,49,Saint Finbarr's,3155,light rain,south
1,2,49,Merchants Quay,3092,light rain,south
1,3,4,Saint Finbarr's,2983,light rain,east
1,3,4,Merchants Quay,2785,light rain,east
1,3,4,Grand Parade,3226,light rain,south
1,3,4,Carrolls Quay,3266,light rain,south
1,3,4,City Hall - Eglington Street,3007,light rain,south
1,3,4,Black Ash Park & Ride,2935,light rain,south
1,3,4,North Main Street,3293,light rain,south
1,3,4,Paul Street,3273,light rain,south
1,3,4,Saint Finbarr's,1959,light rain,north
1,3,4,Merchants Quay,1911,light rain,north
1,3,4,Grand Parade,1903,light rain,north
1,3,4,Carrolls Quay,1789,light rain,north
1,3,4,Grand Parade,2881,light rain,east
1,3,4,City Hall - Eglington Street,1923,light rain,north
1,3,4,Black Ash Park & Ride,2184,light rain,north
1,3,4,North Main Street,1743,light rain,north
1,3,4,Paul Street,1657,light rain,north
1,3,4,Saint Finbarr's,2226,light rain,west
1,3,4,Merchants Quay,2085,light rain,west
1,3,4,Grand Parade,2179,light rain,west
1,3,4,Carrolls Quay,2261,light rain,west
1,3,4,City Hall - Eglington Street,1953,light rain,west
1,3,4,Black Ash Park & Ride,1876,light rain,west
1,3,4,Carrolls Quay,2731,light rain,east
1,3,4,North Main Street,2287,light rain,west
1,3,4,Paul Street,2270,light rain,west
1,3,4,City Hall - Eglington Street,2657,light rain,east
1,3,4,Black Ash Park & Ride,2674,light rain,east
1,3,4,North Main Street,2914,light rain,east
1,3,4,Paul Street,2828,light rain,east
1,3,4,Saint Finbarr's,3178,light rain,south
1,3,4,Merchants Quay,3129,light rain,south
1,3,19,Saint Finbarr's,2989,light rain,east
1,3,19,Merchants Quay,2773,light rain,east
1,3,19,Grand Parade,3257,light rain,south
1,3,19,Carrolls Quay,3335,light rain,south
1,3,19,City Hall - Eglington Street,3068,light rain,south
1,3,19,Black Ash Park & Ride,2989,light rain,south
1,3,19,North Main Street,3431,light rain,south
1,3,19,Paul Street,3410,light rain,south
1,3,19,Saint Finbarr's,1928,light rain,north
1,3,19,Merchants Quay,1892,light rain,north
1,3,19,Grand Parade,1892,light rain,north
1,3,19,Carrolls Quay,1796,light rain,north
1,3,19,Grand Parade,2894,light rain,east
1,3,19,City Hall - Eglington Street,1908,light rain,north
1,3,19,Black Ash Park & Ride,2138,light rain,north
1,3,19,North Main Street,1722,light rain,north
1,3,19,Paul Street,1635,light rain,north
1,3,19,Saint Finbarr's,2250,light rain,west
1,3,19,Merchants Quay,2095,light rain,west
1,3,19,Grand Parade,2192,light rain,west
1,3,19,Carrolls Quay,2231,light rain,west
1,3,19,City Hall - Eglington Street,1973,light rain,west
1,3,19,Black Ash Park & Ride,1897,light rain,west
1,3,19,Carrolls Quay,2700,light rain,east
1,3,19,North Main Street,2313,light rain,west
1,3,19,Paul Street,2265,light rain,west
1,3,19,City Hall - Eglington Street,2672,light rain,east
1,3,19,Black Ash Park & Ride,2674,light rain,east
1,3,19,North Main Street,2903,light rain,east
1,3,19,Paul Street,2817,light rain,east
1,3,19,Saint Finbarr's,3326,light rain,south
1,3,19,Merchants Quay,3192,light rain,south
1,8,4,Saint Finbarr's,2863,few clouds,east
1,8,4,Merchants Quay,2676,few clouds,east
1,8,4,Grand Parade,3032,few clouds,south
1,8,4,Carrolls Quay,3163,few clouds,south
1,8,4,City Hall - Eglington Street,2864,few clouds,south
1,8,4,Black Ash Park & Ride,2772,few clouds,south
1,8,4,North Main Street,3220,few clouds,south
1,8,4,Paul Street,3178,few clouds,south
1,8,4,Saint Finbarr's,1946,few clouds,north
1,8,4,Merchants Quay,1974,few clouds,north
1,8,4,Grand Parade,1842,few clouds,north
1,8,4,Carrolls Quay,1822,few clouds,north
1,8,4,Grand Parade,2745,few clouds,east
1,8,4,City Hall - Eglington Street,1990,few clouds,north
1,8,4,Black Ash Park & Ride,2305,few clouds,north
1,8,4,North Main Street,1763,few clouds,north
1,8,4,Paul Street,1674,few clouds,north
1,8,4,Saint Finbarr's,2121,few clouds,west
1,8,4,Merchants Quay,1980,few clouds,west
1,8,4,Grand Parade,2015,few clouds,west
1,8,4,Carrolls Quay,2165,few clouds,west
1,8,4,City Hall - Eglington Street,1846,few clouds,west
1,8,4,Black Ash Park & Ride,1769,few clouds,west
1,8,4,Carrolls Quay,2625,few clouds,east
1,8,4,North Main Street,2201,few clouds,west
1,8,4,Paul Street,2169,few clouds,west
1,8,4,City Hall - Eglington Street,2564,few clouds,east
1,8,4,Black Ash Park & Ride,2553,few clouds,east
1,8,4,North Main Street,2789,few clouds,east
1,8,4,Paul Street,2700,few clouds,east
1,8,4,Saint Finbarr's,3059,few clouds,south
1,8,4,Merchants Quay,3005,few clouds,south
1,8,19,Saint Finbarr's,2906,few clouds,east
1,8,19,Merchants Quay,2707,few clouds,east
1,8,19,Grand Parade,3096,few clouds,south
1,8,19,Carrolls Quay,3220,few clouds,south
1,8,19,City Hall - Eglington Street,2927,few clouds,south
1,8,19,Black Ash Park & Ride,2838,few clouds,south
1,8,19,North Main Street,3281,few clouds,south
1,8,19,Paul Street,3234,few clouds,south
1,8,19,Saint Finbarr's,1948,few clouds,north
1,8,19,Merchants Quay,1950,few clouds,north
1,8,19,Grand Parade,1858,few clouds,north
1,8,19,Carrolls Quay,1810,few clouds,north
1,8,19,Grand Parade,2780,few clouds,east
1,8,19,City Hall - Eglington Street,1966,few clouds,north
1,8,19,Black Ash Park & Ride,2249,few clouds,north
1,8,19,North Main Street,1757,few clouds,north
1,8,19,Paul Street,1668,few clouds,north
1,8,19,Saint Finbarr's,2143,few clouds,west
1,8,19,Merchants Quay,2022,few clouds,west
1,8,19,Grand Parade,2057,few clouds,west
1,8,19,Carrolls Quay,2183,few clouds,west
1,8,19,City Hall - Eglington Street,1885,few clouds,west
1,8,19,Black Ash Park & Ride,1793,few clouds,west
1,8,19,Carrolls Quay,2637,few clouds,east
1,8,19,North Main Street,2231,few clouds,west
1,8,19,Paul Street,2195,few clouds,west
1,8,19,City Hall - Eglington Street,2597,few clouds,east
1,8,19,Black Ash Park & Ride,2573,few clouds,east
1,8,19,North Main Street,2809,few clouds,east
1,8,19,Paul Street,2722,few clouds,east
1,8,19,Saint Finbarr's,3126,few clouds,south
1,8,19,Merchants Quay,3064,few clouds,south
1,8,34,Saint Finbarr's,2885,few clouds,east
1,8,34,Merchants Quay,2687,few clouds,east
1,8,34,Grand Parade,3144,few clouds,south
1,8,34,Carrolls Quay,3242,few clouds,south
1,8,34,City Hall - Eglington Street,2956,few clouds,south
1,8,34,Black Ash Park & Ride,2866,few clouds,south
1,8,34,North Main Street,3349,few clouds,south
1,8,34,Paul Street,3280,few clouds,south
1,8,34,Saint Finbarr's,1982,few clouds,north
1,8,34,Merchants Quay,1991,few clouds,north
1,8,34,Grand Parade,1887,few clouds,north
1,8,34,Carrolls Quay,1861,few clouds,north
1,8,34,Grand Parade,2770,few clouds,east
1,8,34,City Hall - Eglington Street,2010,few clouds,north
1,8,34,Black Ash Park & Ride,2303,few clouds,north
1,8,34,North Main Street,1792,few clouds,north
1,8,34,Paul Street,1705,few clouds,north
1,8,34,Saint Finbarr's,2164,few clouds,west
1,8,34,Merchants Quay,2004,few clouds,west
1,8,34,Grand Parade,2049,few clouds,west
1,8,34,Carrolls Quay,2157,few clouds,west
1,8,34,City Hall - Eglington Street,1860,few clouds,west
1,8,34,Black Ash Park & Ride,1771,few clouds,west
1,8,34,Carrolls Quay,2625,few clouds,east
1,8,34,North Main Street,2252,few clouds,west
1,8,34,Paul Street,2174,few clouds,west
1,8,34,City Hall - Eglington Street,2595,few clouds,east
1,8,34,Black Ash Park & Ride,2580,few clouds,east
1,8,34,North Main Street,2803,few clouds,east
1,8,34,Paul Street,2707,few clouds,east
1,8,34,Saint Finbarr's,3144,few clouds,south
1,8,34,Merchants Quay,3096,few clouds,south
1,8,49,Saint Finbarr's,2912,few clouds,east
1,8,49,Merchants Quay,2696,few clouds,east
1,8,49,Grand Parade,3182,few clouds,south
1,8,49,Carrolls Quay,3306,few clouds,south
1,8,49,City Hall - Eglington Street,2994,few clouds,south
1,8,49,Black Ash Park & Ride,2888,few clouds,south
1,8,49,North Main Street,3390,few clouds,south
1,8,49,Paul Street,3327,few clouds,south
